country,date,ML,Low_90,High_90
Hungary,2020-04-16,1.10042511745186,0.7716979900512452,1.3960909524597975
Hungary,2020-04-17,1.1073643623537464,0.7824362793319902,1.3980507061018217
Hungary,2020-04-18,1.1097427752201234,0.8033783230043616,1.4089994075333976
Hungary,2020-04-19,1.1120900159475962,0.80992620384548,1.4132210568342776
Hungary,2020-04-20,1.1217942061282722,0.7889679791022168,1.4072572644369985
Hungary,2020-04-21,1.1296229980675765,0.7901371891088161,1.4409052018205422
Hungary,2020-04-22,1.1326402377572273,0.8143247762419048,1.4700230288520306
Hungary,2020-04-23,1.1385286644060622,0.790249174289607,1.503895000805537
Hungary,2020-04-24,1.1477977187831567,0.6868783708191725,1.5223329965908894
Ireland,2020-03-14,1.9109358446293296,1.1858241747820553,2.6028880999417683
Ireland,2020-03-15,1.9252452406715068,1.2454183819566091,2.575652677443145
Ireland,2020-03-16,1.9495739932032956,1.2011939066745159,2.5574705962418203
Ireland,2020-03-17,1.8861084412311908,1.2137495744823208,2.4492011162869547
Ireland,2020-03-18,1.7763796226517778,1.2327185049525056,2.3140225556035054
Ireland,2020-03-19,1.6626988509612162,1.1690522435577069,2.1280116775105986
Ireland,2020-03-20,1.5811549540800056,1.1639795094929068,2.0197519860159687
Ireland,2020-03-21,1.528289427197785,1.118933834301573,1.9155140574432037
Ireland,2020-03-22,1.5108795411316853,1.1307217670848264,1.8909113430012017
Ireland,2020-03-23,1.4861854819524059,1.117058916515207,1.8517526023447712
Ireland,2020-03-24,1.4714433587509241,1.0998439715148456,1.813125437788043
Ireland,2020-03-25,1.4146729023291182,1.0956795283413305,1.7545427117506722
Ireland,2020-03-26,1.3101298804931747,1.0167215588144864,1.6051423915477723
Ireland,2020-03-27,1.228203342370952,0.9482688453004082,1.472463452984341
Ireland,2020-03-28,1.179619855055305,0.9258374099221977,1.4012894860880933
Ireland,2020-03-29,1.1552732003624195,0.9372548222234406,1.389611521534868
Ireland,2020-03-30,1.181401814864734,0.9361575998906165,1.4093897347655329
Ireland,2020-03-31,1.217252990178543,0.9913322698087733,1.4763766595159813
Ireland,2020-04-01,1.2535698884807231,1.0179253540603117,1.5057007518456513
Ireland,2020-04-02,1.2748227768046436,1.0254768739560964,1.520497875037114
Ireland,2020-04-03,1.2393478317387558,0.9992953413991836,1.4725077330510743
Ireland,2020-04-04,1.2313801974577838,0.9894984762028657,1.4676507597592212
Ireland,2020-04-05,1.2882259800233422,1.0237737737364598,1.5512364376624825
Ireland,2020-04-06,1.4812413073601607,1.1278776103484274,1.8018365280261555
Ireland,2020-04-07,1.5972206221181253,1.1891111207364522,1.95601721574265
Ireland,2020-04-08,1.6527828615516633,1.1915380758939904,2.0137667562820125
Ireland,2020-04-09,1.553922885202475,1.1762245064376327,1.8772753828825754
Ireland,2020-04-10,1.431579231024077,1.120120909728014,1.7189412478733455
Ireland,2020-04-11,1.243566053474539,1.0287976687561515,1.465976486847577
Ireland,2020-04-12,1.1441169305470889,0.9602438779320882,1.334169129432984
Ireland,2020-04-13,1.0343778182481815,0.8519525179799367,1.1840169200767012
Ireland,2020-04-14,0.9799007275644179,0.8186501332545826,1.142571850824884
Ireland,2020-04-15,0.8882600367087338,0.6996897432389093,1.0493323355074837
Ireland,2020-04-16,0.7775463546841296,0.5913304943812738,0.9702834926615659
Ireland,2020-04-17,0.6978901781724691,0.5051377981622572,0.8872076438647313
Ireland,2020-04-18,0.6781452227829778,0.5007812286000614,0.8877332023485146
Ireland,2020-04-19,0.7040289493260746,0.5206987146425295,0.9151450309286326
Ireland,2020-04-20,0.8573840119580783,0.6379967974577921,1.061451057098149
Ireland,2020-04-21,1.0204098391553347,0.8085235886232243,1.2427162013592825
Ireland,2020-04-22,1.1827948787666505,0.9554726280890817,1.418658619259868
Ireland,2020-04-23,1.2968641910206247,1.0199819162264794,1.575668217206334
Ireland,2020-04-24,1.3148850179393088,0.9213014876532865,1.7069144326216736
Italy,2020-02-22,2.323940295609137,1.483387693821672,3.0887726522739802
Italy,2020-02-23,2.2872213659978926,1.5199235404158586,3.0316087010950783
Italy,2020-02-24,2.283819525308269,1.5600591680812383,3.0451137578337564
Italy,2020-02-25,2.206594730400584,1.4825817805781039,2.830091471875722
Italy,2020-02-26,2.147760074378137,1.4489094974901116,2.724303994637912
Italy,2020-02-27,2.137682961058966,1.4179508694305205,2.698386973452094
Italy,2020-02-28,2.020784513436707,1.3906799137869192,2.566483554325319
Italy,2020-02-29,1.9206198953061968,1.3593785166351953,2.4035108050350273
Italy,2020-03-01,1.8175810485305963,1.2949980593274137,2.218406604356186
Italy,2020-03-02,1.7682935736436685,1.2855503086207924,2.1364636201288776
Italy,2020-03-03,1.7675244797107172,1.2812908947408121,2.139598727261464
Italy,2020-03-04,1.8093368269280754,1.3257042303934015,2.204649715804883
Italy,2020-03-05,1.836902561331762,1.2634460303228825,2.243600765341147
Italy,2020-03-06,1.8567773973828279,1.2951405547566661,2.272762907344257
Italy,2020-03-07,1.7198848360981365,1.2969051517700512,2.092872188339016
Italy,2020-03-08,1.6874313978313715,1.3037288557669386,2.025406337988053
Italy,2020-03-09,1.6503847596809778,1.243271164419583,1.9673136200674581
Italy,2020-03-10,1.6283978241224477,1.2318549987785472,1.9305498419379927
Italy,2020-03-11,1.6296901209032164,1.2604730224691714,1.93931769096965
Italy,2020-03-12,1.577920439754669,1.239707081818645,1.8643396831442385
Italy,2020-03-13,1.5357420932292833,1.174260202148877,1.7885116933941432
Italy,2020-03-14,1.4678894983661068,1.1998702238598191,1.700158550734681
Italy,2020-03-15,1.3978666763312977,1.1305111594522672,1.5941515401577013
Italy,2020-03-16,1.4123920670379022,1.150523876647887,1.6151309375776999
Italy,2020-03-17,1.453189590180818,1.1541596771331837,1.6717118166460612
Italy,2020-03-18,1.4747935841970117,1.1829875460727368,1.703122897372879
Italy,2020-03-19,1.4394013606874407,1.1821858100398501,1.6634317705578059
Italy,2020-03-20,1.2718487375950398,1.0973964587167078,1.417773029113614
Italy,2020-03-21,1.1414448449474792,1.0312331944288837,1.2522868029536494
Italy,2020-03-22,1.002800141892546,0.9235525385143215,1.0849960807515435
Italy,2020-03-23,0.9704621684180773,0.8914880171319413,1.0344521593298093
Italy,2020-03-24,0.988102501891696,0.9160103357328243,1.053119663043335
Italy,2020-03-25,1.0262574379539091,0.957724948975869,1.0967093880067336
Italy,2020-03-26,1.0360919092483645,0.9637270149436586,1.1120137932701344
Italy,2020-03-27,0.9710408020476964,0.8849016653334607,1.0574303006970633
Italy,2020-03-28,0.8511150646213472,0.7441396064287424,0.9491933701591532
Italy,2020-03-29,0.7991047626839571,0.6889964594753405,0.9293253005631088
Italy,2020-03-30,0.7867006840882965,0.6795451154091626,0.9307136992118273
Italy,2020-03-31,0.8305163179154582,0.731016910758207,0.9712908217641711
Italy,2020-04-01,0.9135382776358034,0.8256869465677921,1.0033245755035447
Italy,2020-04-02,0.9537005698928126,0.8653489021546815,1.0345656674336525
Italy,2020-04-03,0.9397479029775003,0.8494919997547423,1.0307817492230744
Italy,2020-04-04,0.8594890519458701,0.7568990269044981,0.9606349380605239
Italy,2020-04-05,0.8265786733965168,0.7294936486680197,0.9546697479255329
Italy,2020-04-06,0.8309740469725254,0.7323934536744053,0.9446157085301675
Italy,2020-04-07,0.8828776267780224,0.7693871847577286,0.9756846425876403
Italy,2020-04-08,1.0022413496522935,0.9095021291530111,1.097592822192448
Italy,2020-04-09,1.0564085135625003,0.9646340691248242,1.143827798331812
Italy,2020-04-10,1.0389903071273687,0.9540640295870755,1.1254642548386005
Italy,2020-04-11,0.9538336212702877,0.8501210637214125,1.0502455828127197
Italy,2020-04-12,0.8123078169786725,0.683408812470921,0.9293722770773852
Italy,2020-04-13,0.7966885377501279,0.6862322095349211,0.9284637073103573
Italy,2020-04-14,0.8205531284449238,0.7037478824139954,0.9284093634830368
Italy,2020-04-15,0.8729311888674859,0.7726106644833288,0.971185128293926
Italy,2020-04-16,0.9361436910263248,0.8348780605758696,1.0256131977764102
Italy,2020-04-17,0.9337069969478237,0.8405274384449212,1.0262799526174653
Italy,2020-04-18,0.8982900494302514,0.795854315543085,0.981393135106237
Italy,2020-04-19,0.8735216566177159,0.7704861173879066,0.9590270185097424
Italy,2020-04-20,0.8654603013756608,0.7680036926183641,0.9647510642286635
Italy,2020-04-21,0.9012530723531939,0.8064807458813518,0.9928081591079079
Italy,2020-04-22,0.9393128977657168,0.8504951705878491,1.0415738936623145
Italy,2020-04-23,0.9697977759603212,0.8634542400230474,1.0879623064982156
Italy,2020-04-24,0.9804650251999221,0.7850367304176984,1.1502542508384253
Latvia,2020-03-26,0.838624047699835,0.30182510339604396,1.2861042962596303
Latvia,2020-03-27,0.8288949464317269,0.31830888663181856,1.2783974384342947
Latvia,2020-03-28,0.8148968446265444,0.3189141571205698,1.2540334784831906
Latvia,2020-03-29,0.8029390832890743,0.3066419038052371,1.2285687640626914
Latvia,2020-03-30,0.792715375863063,0.2992971102539895,1.2049717031629985
Latvia,2020-03-31,0.7833087810077244,0.29918545116968215,1.1848334433195091
Latvia,2020-04-01,0.7741498063813209,0.31040052025630677,1.191202510566028
Latvia,2020-04-02,0.7687350542145218,0.31066673588720933,1.1885212397875462
Latvia,2020-04-03,0.7609266620341906,0.3131655671633785,1.1883227694914142
Latvia,2020-04-04,0.7552629418648333,0.3087636485497594,1.1848016909734103
Latvia,2020-04-05,0.7526918063569121,0.2620750497947093,1.1390986572231359
Latvia,2020-04-06,0.7521838164490245,0.3086492420007065,1.186551977621415
Latvia,2020-04-07,0.7525544124880089,0.25268389601389146,1.1387686716890457
Latvia,2020-04-08,0.7560920111674275,0.2755118407624164,1.1732606788006548
Latvia,2020-04-09,0.7576068177506604,0.29540078557489896,1.2027587229322843
Latvia,2020-04-10,0.7571586859182693,0.29086033913767795,1.1971813874588402
Latvia,2020-04-11,0.7551314697626609,0.28135477296854594,1.1870122085784038
Latvia,2020-04-12,0.7542845982359346,0.2665082994717991,1.1804136092254303
Latvia,2020-04-13,0.7562052541267104,0.2579906963494886,1.1873869643045938
Latvia,2020-04-14,0.7613865640995753,0.26018348186340506,1.2106709715221347
Latvia,2020-04-15,0.7687962427243745,0.24393758334190105,1.2245627025500394
Latvia,2020-04-16,0.771513458082107,0.21518961407638612,1.1996384439073258
Latvia,2020-04-17,0.7778847983607453,0.23455623959302746,1.2427806141770872
Latvia,2020-04-18,0.7805187905876172,0.2267613840959334,1.256154997665967
Latvia,2020-04-19,0.7807273971007459,0.21655545255106956,1.2453222636146293
Latvia,2020-04-20,0.7833423328656107,0.22497459814290716,1.271742451661549
Latvia,2020-04-21,0.7870463916207947,0.18511456966959305,1.2565580462105057
Latvia,2020-04-22,0.7891844824868243,0.2557440477178182,1.3365494681825505
Latvia,2020-04-23,0.7933130353317784,0.19998977025423223,1.2833328226574443
Latvia,2020-04-24,0.7957515168316597,0.21256154983724346,1.3097996794952673
Lithuania,2020-03-22,1.128686695092701,0.569736766295779,1.6853719106049632
Lithuania,2020-03-23,1.1149034984150386,0.5563756351029793,1.6393010673488335
Lithuania,2020-03-24,1.0975525497845207,0.5794614973477801,1.5847741330413205
Lithuania,2020-03-25,1.0737102642785168,0.5465652389247045,1.4872243978508672
